id,timestamp,speed,vibration,pos-x,pos-y,state
mower-1000,2024-03-11T09:05:25.044905,2,31,16,1,bumpy
mower-1000,2024-03-11T09:06:02.044905,2,49,16,0,bumpy
mower-1000,2024-03-11T09:05:29.044905,1,6,17,1,normal
mower-1000,2024-03-11T09:06:48.044905,3,7,17,4,normal
mower-1000,2024-03-11T09:06:11.044905,3,19,17,7,normal
mower-1000,2024-03-11T09:06:27.044905,2,7,17,9,normal
mower-1000,2024-03-11T09:06:40.044905,3,16,17,10,normal
mower-1000,2024-03-11T09:06:36.044905,1,11,18,9,normal
mower-1000,2024-03-11T09:05:36.044905,2,3,18,7,normal
mower-1000,2024-03-11T09:05:17.044905,2,3,18,5,normal
mower-1000,2024-03-11T09:06:36.044905,2,13,18,3,normal
mower-1000,2024-03-11T09:06:34.044905,3,9,18,0,normal
mower-1000,2024-03-11T09:06:28.044905,1,5,19,1,normal
mower-1000,2024-03-11T09:06:25.044905,0,113,19,1,crash
mower-1000,2024-03-11T09:05:47.044905,3,15,19,4,normal
mower-1000,2024-03-11T09:06:43.044905,3,15,19,7,normal
mower-1000,2024-03-11T09:06:51.044905,1,10,1,1,normal
mower-1000,2024-03-11T09:06:06.044905,3,14,1,4,normal
mower-1000,2024-03-11T09:06:06.044905,2,1,1,6,normal
mower-1000,2024-03-11T09:06:53.044905,3,7,1,9,normal
mower-1000,2024-03-11T09:06:24.044905,2,11,1,10,normal
mower-1000,2024-03-11T09:06:52.044905,1,82,2,9,crash
mower-1000,2024-03-11T09:06:31.044905,3,17,2,6,normal
mower-1000,2024-03-11T09:06:02.044905,2,8,2,4,normal
mower-1000,2024-03-11T09:06:48.044905,3,20,2,1,normal
mower-1000,2024-03-11T09:05:47.044905,2,7,2,0,normal
mower-1000,2024-03-11T09:06:09.044905,1,9,3,1,normal
mower-1000,2024-03-11T09:06:25.044905,3,14,3,4,normal
mower-1000,2024-03-11T09:06:54.044905,2,18,3,6,normal
mower-1000,2024-03-11T09:05:43.044905,3,4,3,9,normal
mower-1000,2024-03-11T09:06:51.044905,3,5,3,10,normal
mower-1000,2024-03-11T09:05:41.044905,1,20,4,9,normal
mower-1000,2024-03-11T09:06:40.044905,2,15,4,7,normal
mower-1000,2024-03-11T09:06:21.044905,2,1,4,5,normal
mower-1000,2024-03-11T09:05:27.044905,0,101,4,5,crash
mower-1000,2024-03-11T09:05:27.044905,2,10,4,3,normal
mower-1000,2024-03-11T09:05:54.044905,3,17,4,0,normal
mower-1000,2024-03-11T09:05:50.044905,1,18,5,1,normal
mower-1000,2024-03-11T09:06:11.044905,3,14,5,4,normal
mower-1000,2024-03-11T09:06:22.044905,3,4,5,7,normal
mower-1000,2024-03-11T09:06:06.044905,2,15,5,9,normal
mower-1000,2024-03-11T09:06:49.044905,0,82,5,9,crash
mower-1000,2024-03-11T09:06:11.044905,3,12,5,10,normal
mower-1000,2024-03-11T09:05:27.044905,1,6,6,9,normal
mower-1000,2024-03-11T09:06:31.044905,2,4,6,7,normal
mower-1000,2024-03-11T09:05:48.044905,3,4,6,4,normal
mower-1000,2024-03-11T09:06:23.044905,2,16,6,2,normal
mower-1000,2024-03-11T09:05:47.044905,2,17,6,0,normal
mower-1000,2024-03-11T09:06:41.044905,1,15,7,1,normal
mower-1000,2024-03-11T09:05:52.044905,3,11,7,4,normal
mower-1000,2024-03-11T09:06:31.044905,3,8,7,7,normal
mower-1000,2024-03-11T09:05:46.044905,3,3,7,10,normal
mower-1000,2024-03-11T09:06:03.044905,1,16,8,9,normal
mower-1000,2024-03-11T09:06:05.044905,2,6,8,7,normal
mower-1000,2024-03-11T09:05:48.044905,3,9,8,4,normal
mower-1000,2024-03-11T09:05:57.044905,3,2,8,1,normal
mower-1000,2024-03-11T09:06:45.044905,2,10,8,0,normal
mower-1000,2024-03-11T09:05:32.044905,1,6,9,1,normal
mower-1000,2024-03-11T09:05:56.044905,2,1,9,3,normal
mower-1000,2024-03-11T09:05:53.044905,3,6,9,6,normal
mower-1000,2024-03-11T09:06:34.044905,2,1,9,8,normal
mower-1000,2024-03-11T09:05:22.044905,3,17,9,10,normal
mower-1000,2024-03-11T09:05:37.044905,1,9,10,9,normal
mower-1000,2024-03-11T09:05:29.044905,3,4,10,6,normal
mower-1000,2024-03-11T09:06:06.044905,2,2,10,4,normal
mower-1000,2024-03-11T09:06:11.044905,2,2,10,2,normal
mower-1000,2024-03-11T09:06:26.044905,3,9,10,0,normal
mower-1000,2024-03-11T09:05:47.044905,1,7,11,1,normal
mower-1000,2024-03-11T09:06:26.044905,1,90,11,2,crash
mower-1000,2024-03-11T09:05:43.044905,2,20,11,4,normal
mower-1000,2024-03-11T09:06:45.044905,3,7,11,7,normal
mower-1000,2024-03-11T09:06:10.044905,2,12,11,9,normal
mower-1000,2024-03-11T09:06:51.044905,1,91,11,10,crash
mower-1000,2024-03-11T09:06:05.044905,1,4,12,9,normal
mower-1000,2024-03-11T09:05:47.044905,2,14,12,7,normal
mower-1000,2024-03-11T09:06:47.044905,2,20,12,5,normal
mower-1000,2024-03-11T09:05:31.044905,3,19,12,2,normal
mower-1000,2024-03-11T09:05:44.044905,2,13,12,0,normal
mower-1000,2024-03-11T09:06:39.044905,1,12,13,1,normal
mower-1000,2024-03-11T09:05:51.044905,3,17,13,4,normal
mower-1000,2024-03-11T09:06:29.044905,2,6,13,6,normal
mower-1000,2024-03-11T09:06:12.044905,3,10,13,9,normal
mower-1000,2024-03-11T09:05:20.044905,0,106,13,9,crash
mower-1000,2024-03-11T09:06:15.044905,3,2,13,10,normal
mower-1000,2024-03-11T09:06:19.044905,1,16,14,9,normal
mower-1000,2024-03-11T09:05:21.045904,3,14,14,6,normal
mower-1000,2024-03-11T09:06:01.045904,3,18,14,3,normal
mower-1000,2024-03-11T09:06:00.045904,2,17,14,1,normal
mower-1000,2024-03-11T09:06:17.045904,3,15,14,0,normal
mower-1000,2024-03-11T09:05:20.045904,1,19,15,1,normal
mower-1000,2024-03-11T09:06:38.045904,3,7,15,4,normal
mower-1000,2024-03-11T09:06:19.045904,2,14,15,6,normal
mower-1000,2024-03-11T09:06:34.045904,3,15,15,9,normal
mower-1000,2024-03-11T09:05:21.045904,3,8,15,10,normal
mower-1000,2024-03-11T09:06:35.045904,1,6,16,9,normal
mower-1000,2024-03-11T09:06:28.045904,3,14,16,6,normal
mower-1000,2024-03-11T09:05:36.045904,3,18,16,3,normal
mower-1000,2024-03-11T09:06:09.045904,2,46,16,1,bumpy
mower-1000,2024-03-11T09:05:25.045904,2,47,16,0,bumpy
mower-1000,2024-03-11T09:06:18.045904,1,46,17,1,bumpy
mower-1000,2024-03-11T09:05:35.045904,2,31,17,3,bumpy
mower-1000,2024-03-11T09:05:42.045904,3,9,17,6,normal
mower-1000,2024-03-11T09:05:20.045904,0,92,17,6,crash
mower-1000,2024-03-11T09:06:38.045904,2,17,17,8,normal
mower-1000,2024-03-11T09:05:36.045904,2,15,17,10,normal
mower-1000,2024-03-11T09:06:02.045904,1,2,18,9,normal
mower-1000,2024-03-11T09:06:37.045904,3,14,18,6,normal
mower-1000,2024-03-11T09:06:49.045904,0,84,18,6,crash
mower-1000,2024-03-11T09:06:53.045904,3,7,18,3,normal
mower-1000,2024-03-11T09:06:15.045904,0,81,18,3,crash
mower-1000,2024-03-11T09:05:54.045904,2,20,18,1,normal
mower-1000,2024-03-11T09:05:18.045904,3,5,18,0,normal
mower-1000,2024-03-11T09:05:45.045904,1,6,19,1,normal
mower-1000,2024-03-11T09:06:25.045904,3,7,19,4,normal
mower-1000,2024-03-11T09:05:35.045904,0,113,19,4,crash
mower-1000,2024-03-11T09:06:16.045904,3,5,19,7,normal
mower-1000,2024-03-11T09:06:10.045904,1,4,1,1,normal
mower-1000,2024-03-11T09:05:57.045904,2,12,1,3,normal
mower-1000,2024-03-11T09:05:24.045904,3,9,1,6,normal
mower-1000,2024-03-11T09:05:25.045904,2,17,1,8,normal
mower-1000,2024-03-11T09:05:16.045904,0,108,1,8,crash
mower-1000,2024-03-11T09:06:24.045904,3,7,1,10,normal
mower-1000,2024-03-11T09:06:03.045904,1,4,2,9,normal
mower-1000,2024-03-11T09:05:37.045904,2,10,2,7,normal
mower-1000,2024-03-11T09:06:36.045904,2,18,2,5,normal
mower-1000,2024-03-11T09:06:01.045904,2,17,2,3,normal
mower-1000,2024-03-11T09:06:30.045904,2,3,2,1,normal
mower-1000,2024-03-11T09:06:04.045904,2,8,2,0,normal
mower-1000,2024-03-11T09:05:46.045904,1,7,3,1,normal
mower-1000,2024-03-11T09:06:18.045904,3,16,3,4,normal
mower-1000,2024-03-11T09:05:35.045904,2,3,3,6,normal
mower-1000,2024-03-11T09:05:52.045904,2,20,3,8,normal
mower-1000,2024-03-11T09:06:47.045904,3,17,3,10,normal
mower-1000,2024-03-11T09:05:18.045904,1,14,4,9,normal
mower-1000,2024-03-11T09:05:43.045904,2,1,4,7,normal
mower-1000,2024-03-11T09:06:09.045904,2,10,4,5,normal
mower-1000,2024-03-11T09:05:21.045904,3,16,4,2,normal
mower-1000,2024-03-11T09:06:52.045904,3,14,4,0,normal
mower-1000,2024-03-11T09:06:38.045904,1,16,5,1,normal
mower-1000,2024-03-11T09:06:21.045904,1,108,5,2,crash
mower-1000,2024-03-11T09:05:56.045904,3,5,5,5,normal
mower-1000,2024-03-11T09:05:39.045904,2,13,5,7,normal
mower-1000,2024-03-11T09:05:44.045904,3,3,5,10,normal
mower-1000,2024-03-11T09:05:18.045904,1,13,6,9,normal
mower-1000,2024-03-11T09:05:39.045904,2,14,6,7,normal
mower-1000,2024-03-11T09:06:39.045904,0,112,6,7,crash
mower-1000,2024-03-11T09:05:38.045904,3,20,6,4,normal
mower-1000,2024-03-11T09:05:49.045904,2,1,6,2,normal
mower-1000,2024-03-11T09:05:51.045904,2,8,6,0,normal
mower-1000,2024-03-11T09:05:22.045904,1,7,7,1,normal
mower-1000,2024-03-11T09:06:36.045904,1,43,7,2,bumpy
mower-1000,2024-03-11T09:06:04.045904,2,46,7,4,bumpy
mower-1000,2024-03-11T09:05:45.045904,1,34,7,5,bumpy
mower-1000,2024-03-11T09:05:18.045904,2,39,7,7,bumpy
mower-1000,2024-03-11T09:05:18.045904,1,39,7,8,bumpy
mower-1000,2024-03-11T09:06:09.045904,2,17,7,10,normal
mower-1000,2024-03-11T09:06:22.045904,1,18,8,9,normal
mower-1000,2024-03-11T09:06:45.045904,3,19,8,6,normal
mower-1000,2024-03-11T09:06:33.045904,3,1,8,3,normal
mower-1000,2024-03-11T09:06:09.045904,1,83,8,2,crash
mower-1000,2024-03-11T09:05:39.045904,2,7,8,0,normal
mower-1000,2024-03-11T09:06:12.045904,1,6,9,1,normal
mower-1000,2024-03-11T09:05:34.045904,3,9,9,4,normal
mower-1000,2024-03-11T09:06:10.045904,3,20,9,7,normal
mower-1000,2024-03-11T09:05:25.045904,3,3,9,10,normal
mower-1000,2024-03-11T09:06:06.045904,1,7,10,9,normal
mower-1000,2024-03-11T09:05:44.045904,3,14,10,6,normal
mower-1000,2024-03-11T09:06:46.045904,2,9,10,4,normal
mower-1000,2024-03-11T09:06:47.045904,2,5,10,2,normal
mower-1000,2024-03-11T09:06:55.045904,2,15,10,0,normal
mower-1000,2024-03-11T09:06:43.045904,1,19,11,1,normal
mower-1000,2024-03-11T09:06:44.045904,3,1,11,4,normal
mower-1000,2024-03-11T09:06:49.045904,3,6,11,7,normal
mower-1000,2024-03-11T09:06:06.045904,2,19,11,9,normal
mower-1000,2024-03-11T09:06:45.045904,2,5,11,10,normal
mower-1000,2024-03-11T09:05:43.045904,1,18,12,9,normal
mower-1000,2024-03-11T09:06:13.045904,2,19,12,7,normal
mower-1000,2024-03-11T09:06:36.045904,3,4,12,4,normal
mower-1000,2024-03-11T09:05:28.045904,1,92,12,3,crash
mower-1000,2024-03-11T09:06:31.045904,3,8,12,0,normal
mower-1000,2024-03-11T09:05:27.045904,1,8,13,1,normal
mower-1000,2024-03-11T09:06:24.045904,2,7,13,3,normal
mower-1000,2024-03-11T09:05:38.045904,3,10,13,6,normal
mower-1000,2024-03-11T09:06:14.045904,3,20,13,9,normal
mower-1000,2024-03-11T09:06:02.045904,1,107,13,10,crash
mower-1000,2024-03-11T09:06:55.045904,1,8,14,9,normal
mower-1000,2024-03-11T09:06:17.045904,2,19,14,7,normal
mower-1000,2024-03-11T09:06:30.045904,3,13,14,4,normal
mower-1000,2024-03-11T09:05:57.045904,2,1,14,2,normal
mower-1000,2024-03-11T09:05:48.045904,3,2,14,0,normal
mower-1000,2024-03-11T09:06:17.045904,1,9,15,1,normal
mower-1000,2024-03-11T09:06:55.045904,2,11,15,3,normal
mower-1000,2024-03-11T09:05:47.045904,2,10,15,5,normal
mower-1000,2024-03-11T09:06:25.045904,3,15,15,8,normal
mower-1000,2024-03-11T09:05:32.045904,2,18,15,10,normal
mower-1000,2024-03-11T09:05:58.045904,1,2,16,9,normal
mower-1000,2024-03-11T09:06:43.045904,2,2,16,7,normal
mower-1000,2024-03-11T09:05:19.045904,3,14,16,4,normal
mower-1000,2024-03-11T09:06:08.045904,2,9,16,2,normal
mower-1000,2024-03-11T09:06:52.045904,3,6,16,0,normal
mower-1000,2024-03-11T09:06:25.045904,1,7,17,1,normal
mower-1000,2024-03-11T09:06:03.045904,2,1,17,3,normal
mower-1000,2024-03-11T09:06:38.045904,2,11,17,5,normal
mower-1000,2024-03-11T09:06:46.045904,2,8,17,7,normal
mower-1000,2024-03-11T09:05:39.045904,2,10,17,9,normal
mower-1000,2024-03-11T09:05:48.045904,2,2,17,10,normal
mower-1000,2024-03-11T09:06:15.045904,1,81,18,9,crash
mower-1000,2024-03-11T09:06:42.045904,2,17,18,7,normal
mower-1000,2024-03-11T09:05:29.045904,0,83,18,7,crash
mower-1000,2024-03-11T09:06:18.045904,3,3,18,4,normal
mower-1000,2024-03-11T09:05:41.045904,3,16,18,1,normal
mower-1000,2024-03-11T09:05:50.045904,3,4,18,0,normal
mower-1000,2024-03-11T09:05:27.045904,1,12,19,1,normal
mower-1000,2024-03-11T09:06:15.045904,3,18,19,4,normal
mower-1000,2024-03-11T09:05:28.045904,3,16,19,7,normal
mower-1000,2024-03-11T09:06:38.045904,2,15,19,9,normal
mower-1000,2024-03-11T09:05:46.045904,1,15,1,1,normal
mower-1000,2024-03-11T09:06:21.045904,1,97,1,2,crash
mower-1000,2024-03-11T09:06:25.045904,3,9,1,5,normal
mower-1000,2024-03-11T09:06:27.045904,2,2,1,7,normal
mower-1000,2024-03-11T09:06:45.045904,3,11,1,10,normal
mower-1000,2024-03-11T09:06:11.045904,1,19,2,9,normal
mower-1000,2024-03-11T09:06:48.045904,3,12,2,6,normal
mower-1000,2024-03-11T09:06:21.045904,2,15,2,4,normal
mower-1000,2024-03-11T09:05:38.045904,3,18,2,1,normal
mower-1000,2024-03-11T09:05:52.045904,3,15,2,0,normal
mower-1000,2024-03-11T09:05:43.045904,1,95,3,1,crash
mower-1000,2024-03-11T09:05:44.045904,3,3,3,4,normal
mower-1000,2024-03-11T09:05:56.045904,2,2,3,6,normal
mower-1000,2024-03-11T09:05:44.045904,3,12,3,9,normal
mower-1000,2024-03-11T09:05:37.045904,2,16,3,10,normal
mower-1000,2024-03-11T09:06:47.045904,1,113,4,9,crash
mower-1000,2024-03-11T09:06:37.045904,3,8,4,6,normal
mower-1000,2024-03-11T09:05:55.045904,3,7,4,3,normal
mower-1000,2024-03-11T09:06:02.045904,2,9,4,1,normal
mower-1000,2024-03-11T09:06:40.045904,2,4,4,0,normal
mower-1000,2024-03-11T09:05:32.045904,1,11,5,1,normal
mower-1000,2024-03-11T09:06:20.045904,3,7,5,4,normal
mower-1000,2024-03-11T09:06:40.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:18.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:40.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:49.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:01.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:16.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:50.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:56.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:10.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:12.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:55.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:27.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:24.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:30.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:11.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:26.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:26.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:13.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:46.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:48.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:14.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:35.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:46.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:03.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:39.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:55.045904,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:51.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:45.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:30.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:40.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:59.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:27.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:15.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:16.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:49.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:34.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:31.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:17.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:30.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:19.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:42.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:49.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:16.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:53.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:14.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:34.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:00.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:42.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:17.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:21.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:50.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:17.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:06.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:10.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:25.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:35.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:15.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:42.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:47.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:37.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:24.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:33.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:42.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:21.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:22.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:57.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:31.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:26.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:20.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:25.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:14.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:19.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:06.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:08.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:26.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:55.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:18.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:05:50.046905,0,0,5,4,stuck
mower-1000,2024-03-11T09:06:15.046905,1,17,1,1,normal
mower-1000,2024-03-11T09:05:18.046905,2,16,1,3,normal
mower-1000,2024-03-11T09:05:17.046905,2,1,1,5,normal
mower-1000,2024-03-11T09:06:22.046905,3,7,1,8,normal
mower-1000,2024-03-11T09:05:29.046905,3,20,1,10,normal
mower-1000,2024-03-11T09:05:38.046905,1,9,2,9,normal
mower-1000,2024-03-11T09:05:39.046905,2,18,2,7,normal
mower-1000,2024-03-11T09:05:22.046905,2,5,2,5,normal
mower-1000,2024-03-11T09:05:39.046905,2,20,2,3,normal
mower-1000,2024-03-11T09:06:38.046905,2,9,2,1,normal
mower-1000,2024-03-11T09:05:44.046905,0,80,2,1,crash
mower-1000,2024-03-11T09:05:55.046905,2,10,2,0,normal
mower-1000,2024-03-11T09:06:35.046905,1,16,3,1,normal
mower-1000,2024-03-11T09:05:41.046905,2,8,3,3,normal
mower-1000,2024-03-11T09:06:50.046905,2,2,3,5,normal
mower-1000,2024-03-11T09:06:05.046905,3,9,3,8,normal
mower-1000,2024-03-11T09:05:39.046905,3,13,3,10,normal
mower-1000,2024-03-11T09:05:39.046905,1,7,4,9,normal
mower-1000,2024-03-11T09:06:12.046905,2,5,4,7,normal
mower-1000,2024-03-11T09:06:30.046905,2,8,4,5,normal
mower-1000,2024-03-11T09:06:26.046905,2,15,4,3,normal
mower-1000,2024-03-11T09:06:19.046905,2,15,4,1,normal
mower-1000,2024-03-11T09:05:49.046905,2,16,4,0,normal
mower-1000,2024-03-11T09:06:47.046905,1,10,5,1,normal
mower-1000,2024-03-11T09:05:59.046905,2,20,5,3,normal
mower-1000,2024-03-11T09:05:38.046905,2,4,5,5,normal
mower-1000,2024-03-11T09:05:57.046905,0,105,5,5,crash
mower-1000,2024-03-11T09:06:39.046905,3,17,5,8,normal
mower-1000,2024-03-11T09:06:36.046905,3,18,5,10,normal
mower-1000,2024-03-11T09:05:30.046905,1,1,6,9,normal
mower-1000,2024-03-11T09:05:59.046905,2,17,6,7,normal
mower-1000,2024-03-11T09:05:26.046905,2,13,6,5,normal
mower-1000,2024-03-11T09:05:46.046905,2,6,6,3,normal
mower-1000,2024-03-11T09:05:52.046905,2,14,6,1,normal
mower-1000,2024-03-11T09:05:58.046905,2,1,6,0,normal
mower-1000,2024-03-11T09:06:52.046905,1,3,7,1,normal
mower-1000,2024-03-11T09:05:44.046905,3,14,7,4,normal
mower-1000,2024-03-11T09:05:24.046905,2,11,7,6,normal
mower-1000,2024-03-11T09:06:24.046905,3,16,7,9,normal
mower-1000,2024-03-11T09:06:09.046905,2,15,7,10,normal
mower-1000,2024-03-11T09:05:47.046905,1,4,8,9,normal
mower-1000,2024-03-11T09:06:26.046905,2,16,8,7,normal
mower-1000,2024-03-11T09:06:55.046905,3,11,8,4,normal
mower-1000,2024-03-11T09:05:58.046905,2,3,8,2,normal
mower-1000,2024-03-11T09:05:59.046905,3,5,8,0,normal
mower-1000,2024-03-11T09:05:38.046905,1,91,9,1,crash
mower-1000,2024-03-11T09:05:27.046905,3,19,9,4,normal
mower-1000,2024-03-11T09:06:27.046905,3,16,9,7,normal
mower-1000,2024-03-11T09:05:35.046905,0,94,9,7,crash
mower-1000,2024-03-11T09:06:30.046905,2,8,9,9,normal
mower-1000,2024-03-11T09:06:20.046905,3,8,9,10,normal
mower-1000,2024-03-11T09:06:49.046905,1,16,10,9,normal
mower-1000,2024-03-11T09:06:05.046905,3,18,10,6,normal
mower-1000,2024-03-11T09:06:20.046905,2,17,10,4,normal
mower-1000,2024-03-11T09:06:20.046905,1,118,10,3,crash
mower-1000,2024-03-11T09:06:34.046905,3,12,10,0,normal
mower-1000,2024-03-11T09:06:36.046905,1,6,11,1,normal
mower-1000,2024-03-11T09:05:54.046905,3,11,11,4,normal
mower-1000,2024-03-11T09:06:12.046905,3,4,11,7,normal
mower-1000,2024-03-11T09:06:48.046905,1,92,11,8,crash
mower-1000,2024-03-11T09:06:01.046905,2,8,11,10,normal
mower-1000,2024-03-11T09:05:23.046905,1,19,12,9,normal
mower-1000,2024-03-11T09:05:30.046905,2,4,12,7,normal
mower-1000,2024-03-11T09:06:42.046905,2,8,12,5,normal
mower-1000,2024-03-11T09:06:26.046905,3,16,12,2,normal
mower-1000,2024-03-11T09:06:43.046905,2,2,12,0,normal
mower-1000,2024-03-11T09:05:17.046905,1,5,13,1,normal
mower-1000,2024-03-11T09:05:18.046905,3,14,13,4,normal
mower-1000,2024-03-11T09:06:34.046905,3,17,13,7,normal
mower-1000,2024-03-11T09:05:37.046905,2,3,13,9,normal
mower-1000,2024-03-11T09:05:46.046905,2,16,13,10,normal
mower-1000,2024-03-11T09:06:06.046905,1,8,14,9,normal
mower-1000,2024-03-11T09:05:30.046905,3,3,14,6,normal
mower-1000,2024-03-11T09:06:40.046905,2,17,14,4,normal
mower-1000,2024-03-11T09:05:17.046905,2,15,14,2,normal
mower-1000,2024-03-11T09:06:10.046905,3,2,14,0,normal
mower-1000,2024-03-11T09:06:44.046905,1,14,15,1,normal
mower-1000,2024-03-11T09:06:43.046905,2,7,15,3,normal
mower-1000,2024-03-11T09:06:16.046905,3,2,15,6,normal
mower-1000,2024-03-11T09:06:26.046905,3,12,15,9,normal
mower-1000,2024-03-11T09:05:35.046905,3,16,15,10,normal
mower-1000,2024-03-11T09:06:23.046905,1,12,16,9,normal
mower-1000,2024-03-11T09:05:38.046905,3,17,16,6,normal
mower-1000,2024-03-11T09:05:27.046905,2,15,16,4,normal
mower-1000,2024-03-11T09:05:27.046905,3,3,16,1,normal
mower-1000,2024-03-11T09:05:28.046905,2,13,16,0,normal
mower-1000,2024-03-11T09:06:37.046905,1,12,17,1,normal
mower-1000,2024-03-11T09:05:16.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:06:35.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:05:56.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:05:17.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:05:57.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:06:30.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:05:54.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:06:45.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:05:34.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:06:10.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:06:28.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:06:35.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:06:25.046905,0,0,17,1,stuck
mower-1000,2024-03-11T09:05:43.046905,1,20,1,1,normal
mower-1000,2024-03-11T09:06:28.046905,3,9,1,4,normal
mower-1000,2024-03-11T09:06:37.046905,2,4,1,6,normal
mower-1000,2024-03-11T09:06:51.046905,2,5,1,8,normal
